a : 145.0000, 0 -> 2
b : 329.0000, 0 -> 0
c : 985.0000, 0 -> 0
d : -127.0000, 0 -> 1
a : -18.0000, 1 -> 1
b : -541.0000, 1 -> 2
c : 396.0000, 1 -> 0
d : -212.0000, 1 -> 1
a : 235.0000, 2 -> 2
b : -418.0000, 2 -> 2
c : -460.0000, 2 -> 0
d : -310.0000, 2 -> 1
a : 94.0000, 3 -> 1
b : -925.0000, 3 -> 2
c : -620.0000, 3 -> 1
d : -39.0000, 3 -> 3
d : -543.0000, 0 -> 1
a : 598.0000, 0 -> 3
d : -607.0000, 1 -> 3
c : -922.0000, 1 -> 1
d : 625.0000, 2 -> 1
b : -134.0000, 2 -> 0
d : -864.0000, 3 -> 3
a : 519.0000, 3 -> 1
