a : -581.0000, 0 -> 5
b : 25.0000, 0 -> 5
a : 927.0000, 1 -> 4
b : 373.0000, 1 -> 6
a : 694.0000, 2 -> 7
b : 203.0000, 2 -> 5
a : -686.0000, 3 -> 1
b : -197.0000, 3 -> 6
a : 717.0000, 4 -> 6
b : 508.0000, 4 -> 7
a : -25.0000, 5 -> 5
b : 217.0000, 5 -> 0
a : -454.0000, 6 -> 2
b : -352.0000, 6 -> 2
a : 720.0000, 7 -> 6
b : 470.0000, 7 -> 5
a : -353.0000, 0 -> 6
a : 844.0000, 1 -> 1
b : -892.0000, 2 -> 4
a : -837.0000, 3 -> 6
b : 63.0000, 4 -> 0
a : 196.0000, 5 -> 5
b : -176.0000, 6 -> 1
a : -81.0000, 7 -> 2
b : -529.0000, 1 -> 3
