a : -128.0000, 0 -> 6
b : 992.0000, 0 -> 0
a : 374.0000, 1 -> 3
b : 408.0000, 1 -> 5
a : -397.0000, 2 -> 5
b : 732.0000, 2 -> 2
a : 92.0000, 3 -> 2
b : 12.0000, 3 -> 4
a : -993.0000, 4 -> 3
b : 799.0000, 4 -> 7
a : 203.0000, 5 -> 5
b : -505.0000, 5 -> 4
a : -448.0000, 6 -> 2
b : 881.0000, 6 -> 1
a : -44.0000, 7 -> 2
b : 853.0000, 7 -> 4
b : -50.0000, 0 -> 4
a : -910.0000, 1 -> 6
a : 828.0000, 2 -> 3
b : -302.0000, 3 -> 5
b : -657.0000, 4 -> 5
b : 959.0000, 5 -> 5
b : 460.0000, 6 -> 4
b : 209.0000, 7 -> 3
