a : 681.0000, 0 -> 0
b : 941.0000, 0 -> 3
c : 934.0000, 0 -> 3
d : 324.0000, 0 -> 3
a : -463.0000, 1 -> 2
b : -171.0000, 1 -> 0
c : -392.0000, 1 -> 0
d : 236.0000, 1 -> 1
a : 120.0000, 2 -> 1
b : 455.0000, 2 -> 3
c : 498.0000, 2 -> 2
d : -759.0000, 2 -> 3
a : -832.0000, 3 -> 2
b : 393.0000, 3 -> 2
c : -444.0000, 3 -> 2
d : 597.0000, 3 -> 1
a : -491.0000, 0 -> 3
b : -908.0000, 0 -> 3
c : 242.0000, 1 -> 2
c : 822.0000, 1 -> 2
d : 1000.0000, 2 -> 0
a : -368.0000, 2 -> 1
b : 718.0000, 3 -> 3
b : 760.0000, 3 -> 0
