a : -395.0000, 0 -> 6
b : -995.0000, 0 -> 4
a : 58.0000, 1 -> 0
b : 340.0000, 1 -> 1
a : 427.0000, 2 -> 7
b : -499.0000, 2 -> 1
a : -642.0000, 3 -> 7
b : -30.0000, 3 -> 6
a : -101.0000, 4 -> 4
b : -320.0000, 4 -> 2
a : 204.0000, 5 -> 7
b : 183.0000, 5 -> 0
a : -899.0000, 6 -> 2
b : 13.0000, 6 -> 2
a : -612.0000, 7 -> 5
b : 148.0000, 7 -> 7
a : 694.0000, 0 -> 3
a : 347.0000, 1 -> 1
b : -372.0000, 2 -> 2
a : -186.0000, 3 -> 2
b : -843.0000, 4 -> 1
b : 786.0000, 5 -> 5
a : -491.0000, 6 -> 3
b : 570.0000, 7 -> 2
