a : -320.0000, 0 -> 2
b : -898.0000, 0 -> 4
a : 790.0000, 1 -> 2
b : -596.0000, 1 -> 3
a : 792.0000, 2 -> 2
b : 201.0000, 2 -> 2
a : 852.0000, 3 -> 5
b : -770.0000, 3 -> 1
a : 47.0000, 4 -> 1
b : 433.0000, 4 -> 5
a : 183.0000, 5 -> 1
b : 218.0000, 5 -> 0
a : -133.0000, 6 -> 7
b : 461.0000, 6 -> 4
a : 41.0000, 7 -> 5
b : -192.0000, 7 -> 2
b : -457.0000, 0 -> 4
b : 529.0000, 1 -> 2
a : 510.0000, 2 -> 6
a : -302.0000, 3 -> 3
b : 721.0000, 4 -> 6
a : 102.0000, 5 -> 5
a : 476.0000, 6 -> 3
b : 529.0000, 7 -> 6
