a : 50.0000, 0 -> 5
b : -286.0000, 0 -> 1
c : 918.0000, 0 -> 3
d : -874.0000, 0 -> 1
a : -879.0000, 1 -> 0
b : -299.0000, 1 -> 7
c : 231.0000, 1 -> 1
d : -294.0000, 1 -> 2
a : -897.0000, 2 -> 4
b : 858.0000, 2 -> 5
c : -397.0000, 2 -> 4
d : 582.0000, 2 -> 4
a : 418.0000, 3 -> 1
b : -26.0000, 3 -> 6
c : 644.0000, 3 -> 1
d : 148.0000, 3 -> 2
a : 346.0000, 4 -> 0
b : -590.0000, 4 -> 7
c : -125.0000, 4 -> 3
d : 258.0000, 4 -> 7
a : -436.0000, 5 -> 7
b : 121.0000, 5 -> 2
c : 975.0000, 5 -> 7
d : 233.0000, 5 -> 0
a : 680.0000, 6 -> 3
b : -853.0000, 6 -> 7
c : 5.0000, 6 -> 7
d : 310.0000, 6 -> 2
a : -434.0000, 7 -> 5
b : -626.0000, 7 -> 5
c : 440.0000, 7 -> 4
d : 673.0000, 7 -> 7
d : 30.0000, 0 -> 7
a : -550.0000, 0 -> 0
b : 236.0000, 1 -> 6
a : -828.0000, 1 -> 0
d : -177.0000, 2 -> 3
d : 879.0000, 2 -> 6
a : 574.0000, 3 -> 3
d : -701.0000, 3 -> 6
a : -772.0000, 4 -> 7
d : -4.0000, 4 -> 2
c : -987.0000, 5 -> 0
b : -646.0000, 5 -> 4
b : -71.0000, 6 -> 0
b : -358.0000, 6 -> 6
c : 711.0000, 7 -> 2
c : -781.0000, 7 -> 0
