a : 459.0000, 0 -> 0
b : 759.0000, 0 -> 0
c : -278.0000, 0 -> 3
d : 806.0000, 0 -> 0
a : 210.0000, 1 -> 1
b : 901.0000, 1 -> 3
c : 219.0000, 1 -> 2
d : 642.0000, 1 -> 0
a : -671.0000, 2 -> 3
b : 507.0000, 2 -> 2
c : 164.0000, 2 -> 3
d : -658.0000, 2 -> 1
a : -142.0000, 3 -> 0
b : 842.0000, 3 -> 1
c : 448.0000, 3 -> 3
d : 905.0000, 3 -> 1
a : -161.0000, 0 -> 3
d : -568.0000, 0 -> 3
a : 76.0000, 1 -> 0
a : -960.0000, 1 -> 0
b : -293.0000, 2 -> 2
a : -142.0000, 2 -> 3
b : 288.0000, 3 -> 2
d : -442.0000, 3 -> 2
