a : -819.0000, 0 -> 5
b : -234.0000, 0 -> 7
c : -497.0000, 0 -> 5
d : -62.0000, 0 -> 5
a : 122.0000, 1 -> 4
b : -140.0000, 1 -> 0
c : -560.0000, 1 -> 1
d : 631.0000, 1 -> 3
a : 964.0000, 2 -> 0
b : -620.0000, 2 -> 2
c : -89.0000, 2 -> 4
d : -285.0000, 2 -> 0
a : 494.0000, 3 -> 4
b : -355.0000, 3 -> 3
c : -408.0000, 3 -> 6
d : -117.0000, 3 -> 7
a : -918.0000, 4 -> 3
b : 455.0000, 4 -> 4
c : -988.0000, 4 -> 3
d : 172.0000, 4 -> 1
a : 215.0000, 5 -> 7
b : 381.0000, 5 -> 2
c : -92.0000, 5 -> 3
d : 836.0000, 5 -> 1
a : -816.0000, 6 -> 6
b : 622.0000, 6 -> 2
c : -829.0000, 6 -> 4
d : -788.0000, 6 -> 6
a : 144.0000, 7 -> 7
b : 705.0000, 7 -> 2
c : 88.0000, 7 -> 2
d : 934.0000, 7 -> 2
c : -86.0000, 0 -> 4
a : -180.0000, 0 -> 1
b : -23.0000, 1 -> 6
c : 779.0000, 1 -> 1
a : 408.0000, 2 -> 0
b : -726.0000, 2 -> 3
b : -701.0000, 3 -> 5
a : 82.0000, 3 -> 0
b : 322.0000, 4 -> 1
a : -97.0000, 4 -> 3
b : -925.0000, 5 -> 0
b : 1000.0000, 5 -> 6
b : -857.0000, 6 -> 0
c : 213.0000, 6 -> 3
c : -347.0000, 7 -> 5
a : -122.0000, 7 -> 1
