a : -442.0000, 0 -> 4
b : 973.0000, 0 -> 6
a : -551.0000, 1 -> 0
b : 717.0000, 1 -> 6
a : 326.0000, 2 -> 5
b : -901.0000, 2 -> 2
a : 42.0000, 3 -> 2
b : -399.0000, 3 -> 2
a : 75.0000, 4 -> 2
b : -110.0000, 4 -> 7
a : 294.0000, 5 -> 0
b : 616.0000, 5 -> 0
a : 870.0000, 6 -> 1
b : -312.0000, 6 -> 2
a : 759.0000, 7 -> 3
b : -528.0000, 7 -> 6
a : 676.0000, 0 -> 0
a : 605.0000, 1 -> 3
b : -296.0000, 2 -> 5
b : -747.0000, 3 -> 4
a : 602.0000, 4 -> 1
b : -760.0000, 5 -> 6
b : 795.0000, 6 -> 1
a : 206.0000, 7 -> 4
