a : -176.0000, 0 -> 5
b : 700.0000, 0 -> 2
a : 876.0000, 1 -> 4
b : 43.0000, 1 -> 2
a : 280.0000, 2 -> 7
b : 625.0000, 2 -> 1
a : 655.0000, 3 -> 5
b : -118.0000, 3 -> 5
a : 456.0000, 4 -> 4
b : -969.0000, 4 -> 6
a : -186.0000, 5 -> 0
b : 478.0000, 5 -> 3
a : 768.0000, 6 -> 7
b : 701.0000, 6 -> 7
a : -156.0000, 7 -> 2
b : 208.0000, 7 -> 6
a : -552.0000, 0 -> 6
a : -343.0000, 1 -> 3
b : 327.0000, 2 -> 0
a : -671.0000, 3 -> 3
b : 856.0000, 4 -> 6
a : 957.0000, 5 -> 6
a : -364.0000, 6 -> 5
b : 627.0000, 7 -> 5
