a : 651.0000, 0 -> 1
b : -679.0000, 0 -> 1
a : -420.0000, 1 -> 0
b : 518.0000, 1 -> 7
a : -88.0000, 2 -> 4
b : 325.0000, 2 -> 0
a : -804.0000, 3 -> 6
b : -931.0000, 3 -> 4
a : -711.0000, 4 -> 0
b : -164.0000, 4 -> 4
a : -96.0000, 5 -> 4
b : 645.0000, 5 -> 3
a : 118.0000, 6 -> 1
b : 93.0000, 6 -> 0
a : 93.0000, 7 -> 7
b : 557.0000, 7 -> 1
b : 549.0000, 0 -> 6
b : 429.0000, 1 -> 1
b : 695.0000, 2 -> 1
b : -743.0000, 3 -> 2
b : -477.0000, 4 -> 0
b : 295.0000, 5 -> 6
a : 113.0000, 6 -> 2
a : 432.0000, 7 -> 6
a : -806.0000, 2 -> 3
b : 265.0000, 3 -> 5
