a : 162.0000, 0 -> 0
b : 565.0000, 0 -> 0
c : 320.0000, 0 -> 0
d : 561.0000, 0 -> 0
a : -753.0000, 1 -> 0
b : -729.0000, 1 -> 3
c : 424.0000, 1 -> 0
d : 332.0000, 1 -> 2
a : 338.0000, 2 -> 0
b : 757.0000, 2 -> 3
c : -626.0000, 2 -> 2
d : 386.0000, 2 -> 1
a : 32.0000, 3 -> 0
b : 28.0000, 3 -> 2
c : 110.0000, 3 -> 1
d : 953.0000, 3 -> 1
d : 912.0000, 0 -> 1
d : 785.0000, 0 -> 0
a : -272.0000, 1 -> 3
a : -763.0000, 1 -> 0
d : 949.0000, 2 -> 2
c : 516.0000, 2 -> 2
c : 705.0000, 3 -> 2
d : -904.0000, 3 -> 2
