a : 850.0000, 0 -> 1
b : -750.0000, 0 -> 0
c : -753.0000, 0 -> 0
d : -121.0000, 0 -> 0
a : 448.0000, 1 -> 0
b : 738.0000, 1 -> 1
c : 862.0000, 1 -> 0
d : 724.0000, 1 -> 0
a : 668.0000, 2 -> 3
b : 701.0000, 2 -> 0
c : 384.0000, 2 -> 3
d : 927.0000, 2 -> 1
a : -27.0000, 3 -> 3
b : -978.0000, 3 -> 2
c : 688.0000, 3 -> 0
d : -162.0000, 3 -> 3
d : 520.0000, 0 -> 3
a : 622.0000, 0 -> 1
c : -209.0000, 1 -> 3
a : -670.0000, 1 -> 0
a : -691.0000, 2 -> 2
b : -153.0000, 2 -> 1
d : 688.0000, 3 -> 3
c : -879.0000, 3 -> 0
