a : -368.0000, 0 -> 7
b : 99.0000, 0 -> 7
c : 696.0000, 0 -> 1
d : 197.0000, 0 -> 7
a : -307.0000, 1 -> 0
b : -250.0000, 1 -> 1
c : 45.0000, 1 -> 2
d : -204.0000, 1 -> 4
a : -819.0000, 2 -> 5
b : 624.0000, 2 -> 7
c : 602.0000, 2 -> 2
d : -938.0000, 2 -> 4
a : 315.0000, 3 -> 1
b : -543.0000, 3 -> 6
c : -92.0000, 3 -> 5
d : 608.0000, 3 -> 4
a : -68.0000, 4 -> 3
b : -539.0000, 4 -> 7
c : -835.0000, 4 -> 0
d : 29.0000, 4 -> 0
a : 864.0000, 5 -> 7
b : -964.0000, 5 -> 7
c : 547.0000, 5 -> 6
d : 988.0000, 5 -> 0
a : 532.0000, 6 -> 7
b : -707.0000, 6 -> 3
c : -409.0000, 6 -> 7
d : 499.0000, 6 -> 4
a : 482.0000, 7 -> 4
b : -491.0000, 7 -> 3
c : -114.0000, 7 -> 1
d : -478.0000, 7 -> 2
b : -979.0000, 0 -> 5
d : 698.0000, 0 -> 6
c : 77.0000, 1 -> 6
d : 238.0000, 1 -> 6
c : 461.0000, 2 -> 0
d : -307.0000, 2 -> 7
c : -109.0000, 3 -> 5
d : -287.0000, 3 -> 7
b : -690.0000, 4 -> 7
d : 100.0000, 4 -> 0
b : 795.0000, 5 -> 7
d : -571.0000, 5 -> 3
d : 997.0000, 6 -> 3
b : -970.0000, 6 -> 2
b : -543.0000, 7 -> 5
a : 259.0000, 7 -> 6
