a : 154.0000, 0 -> 6
b : -650.0000, 0 -> 7
c : -498.0000, 0 -> 5
d : 52.0000, 0 -> 0
a : 654.0000, 1 -> 6
b : 691.0000, 1 -> 3
c : 611.0000, 1 -> 4
d : 73.0000, 1 -> 3
a : -47.0000, 2 -> 5
b : -448.0000, 2 -> 0
c : 673.0000, 2 -> 2
d : -873.0000, 2 -> 1
a : 853.0000, 3 -> 0
b : 315.0000, 3 -> 2
c : 368.0000, 3 -> 4
d : 187.0000, 3 -> 0
a : -759.0000, 4 -> 0
b : -196.0000, 4 -> 6
c : -54.0000, 4 -> 3
d : 863.0000, 4 -> 7
a : 534.0000, 5 -> 2
b : 536.0000, 5 -> 7
c : -971.0000, 5 -> 6
d : -333.0000, 5 -> 2
a : 325.0000, 6 -> 1
b : 139.0000, 6 -> 7
c : -563.0000, 6 -> 1
d : -185.0000, 6 -> 0
a : -441.0000, 7 -> 6
b : 441.0000, 7 -> 7
c : 108.0000, 7 -> 6
d : -595.0000, 7 -> 0
a : 693.0000, 0 -> 3
a : -371.0000, 0 -> 6
b : 137.0000, 1 -> 7
d : -898.0000, 1 -> 0
b : -936.0000, 2 -> 5
c : -345.0000, 2 -> 7
d : 807.0000, 3 -> 2
d : -77.0000, 3 -> 6
a : 169.0000, 4 -> 1
a : 823.0000, 4 -> 5
a : 799.0000, 5 -> 1
c : -932.0000, 5 -> 5
a : 233.0000, 6 -> 0
a : 7.0000, 6 -> 7
a : 5.0000, 7 -> 0
a : -6.0000, 7 -> 6
