a : -826.0000, 0 -> 3
b : 23.0000, 0 -> 2
c : 712.0000, 0 -> 2
d : 366.0000, 0 -> 3
a : 442.0000, 1 -> 0
b : -436.0000, 1 -> 0
c : 229.0000, 1 -> 1
d : 568.0000, 1 -> 2
a : -557.0000, 2 -> 0
b : 916.0000, 2 -> 3
c : 960.0000, 2 -> 3
d : 882.0000, 2 -> 3
a : 895.0000, 3 -> 0
b : -773.0000, 3 -> 3
c : -772.0000, 3 -> 2
d : 368.0000, 3 -> 3
b : 150.0000, 0 -> 2
b : -722.0000, 0 -> 0
b : 1000.0000, 1 -> 1
a : 616.0000, 1 -> 3
a : -823.0000, 2 -> 0
b : -822.0000, 2 -> 3
b : 244.0000, 3 -> 0
d : -986.0000, 3 -> 1
