a : -261.0000, 0 -> 5
b : -327.0000, 0 -> 4
c : -220.0000, 0 -> 6
d : -22.0000, 0 -> 0
a : 991.0000, 1 -> 4
b : -715.0000, 1 -> 2
c : 479.0000, 1 -> 1
d : 513.0000, 1 -> 7
a : -471.0000, 2 -> 2
b : -297.0000, 2 -> 0
c : 791.0000, 2 -> 7
d : 705.0000, 2 -> 5
a : 77.0000, 3 -> 4
b : 976.0000, 3 -> 6
c : 483.0000, 3 -> 7
d : 740.0000, 3 -> 3
a : -595.0000, 4 -> 1
b : -340.0000, 4 -> 3
c : -590.0000, 4 -> 6
d : 29.0000, 4 -> 5
a : -393.0000, 5 -> 5
b : 738.0000, 5 -> 7
c : 344.0000, 5 -> 5
d : -460.0000, 5 -> 2
a : 139.0000, 6 -> 4
b : 256.0000, 6 -> 3
c : -374.0000, 6 -> 2
d : 334.0000, 6 -> 1
a : 273.0000, 7 -> 2
b : -429.0000, 7 -> 5
c : 782.0000, 7 -> 3
d : 516.0000, 7 -> 5
b : -15.0000, 0 -> 1
b : 304.0000, 0 -> 6
a : -753.0000, 1 -> 1
d : 813.0000, 1 -> 0
a : 997.0000, 2 -> 5
b : 748.0000, 2 -> 3
a : -485.0000, 3 -> 3
a : -955.0000, 3 -> 2
c : 391.0000, 4 -> 7
d : 369.0000, 4 -> 3
a : -817.0000, 5 -> 1
c : 225.0000, 5 -> 5
d : -193.0000, 6 -> 4
d : 152.0000, 6 -> 6
b : -792.0000, 7 -> 4
a : -388.0000, 7 -> 7
