a : -825.0000, 0 -> 0
b : 860.0000, 0 -> 1
c : 504.0000, 0 -> 3
d : -916.0000, 0 -> 2
a : -283.0000, 1 -> 2
b : 653.0000, 1 -> 3
c : 826.0000, 1 -> 1
d : 775.0000, 1 -> 3
a : -639.0000, 2 -> 0
b : 897.0000, 2 -> 3
c : -345.0000, 2 -> 2
d : 434.0000, 2 -> 0
a : -915.0000, 3 -> 0
b : -684.0000, 3 -> 3
c : -453.0000, 3 -> 1
d : 429.0000, 3 -> 2
d : -936.0000, 0 -> 0
a : 833.0000, 0 -> 0
b : 903.0000, 1 -> 1
d : 733.0000, 1 -> 1
a : 518.0000, 2 -> 1
c : -905.0000, 2 -> 0
d : 123.0000, 3 -> 2
a : 633.0000, 3 -> 3
