a : 540.0000, 0 -> 2
b : 722.0000, 0 -> 2
c : 580.0000, 0 -> 2
d : -708.0000, 0 -> 2
a : 887.0000, 1 -> 0
b : 115.0000, 1 -> 2
c : 232.0000, 1 -> 3
d : 573.0000, 1 -> 3
a : -729.0000, 2 -> 2
b : -87.0000, 2 -> 0
c : -652.0000, 2 -> 2
d : 230.0000, 2 -> 3
a : 318.0000, 3 -> 1
b : -119.0000, 3 -> 0
c : -958.0000, 3 -> 3
d : -333.0000, 3 -> 2
a : -242.0000, 0 -> 2
d : -43.0000, 0 -> 1
c : -684.0000, 1 -> 0
b : -135.0000, 1 -> 3
d : -383.0000, 2 -> 3
c : 647.0000, 2 -> 3
c : -952.0000, 3 -> 2
d : -73.0000, 3 -> 2
