a : -361.0000, 0 -> 4
b : -942.0000, 0 -> 5
a : -982.0000, 1 -> 6
b : 798.0000, 1 -> 7
a : 474.0000, 2 -> 7
b : 720.0000, 2 -> 2
a : -606.0000, 3 -> 2
b : -395.0000, 3 -> 4
a : 101.0000, 4 -> 7
b : 988.0000, 4 -> 5
a : -229.0000, 5 -> 7
b : 567.0000, 5 -> 7
a : -537.0000, 6 -> 5
b : 890.0000, 6 -> 4
a : -662.0000, 7 -> 0
b : 321.0000, 7 -> 4
a : -585.0000, 0 -> 2
a : 773.0000, 1 -> 2
a : -725.0000, 2 -> 5
b : -861.0000, 3 -> 1
a : -261.0000, 4 -> 2
a : 287.0000, 5 -> 1
a : -908.0000, 6 -> 2
b : 749.0000, 7 -> 3
