a : -817.0000, 0 -> 1
b : 682.0000, 0 -> 0
c : 47.0000, 0 -> 2
d : 957.0000, 0 -> 2
a : -1000.0000, 1 -> 0
b : 404.0000, 1 -> 1
c : 485.0000, 1 -> 2
d : 569.0000, 1 -> 2
a : -794.0000, 2 -> 1
b : 625.0000, 2 -> 2
c : 47.0000, 2 -> 3
d : -557.0000, 2 -> 0
a : 765.0000, 3 -> 2
b : -637.0000, 3 -> 3
c : 18.0000, 3 -> 2
d : 56.0000, 3 -> 3
b : 555.0000, 0 -> 2
d : -415.0000, 0 -> 1
a : 25.0000, 1 -> 3
a : 17.0000, 1 -> 3
b : -192.0000, 2 -> 2
c : -588.0000, 2 -> 1
c : -996.0000, 3 -> 3
c : 89.0000, 3 -> 0
