a : -338.0000, 0 -> 3
b : 565.0000, 0 -> 3
c : 916.0000, 0 -> 2
d : -988.0000, 0 -> 6
a : 86.0000, 1 -> 1
b : -42.0000, 1 -> 4
c : 196.0000, 1 -> 0
d : 904.0000, 1 -> 3
a : -609.0000, 2 -> 7
b : 851.0000, 2 -> 7
c : 227.0000, 2 -> 2
d : 802.0000, 2 -> 2
a : 774.0000, 3 -> 3
b : 514.0000, 3 -> 7
c : 868.0000, 3 -> 5
d : -430.0000, 3 -> 0
a : -892.0000, 4 -> 6
b : 104.0000, 4 -> 3
c : -610.0000, 4 -> 1
d : 240.0000, 4 -> 4
a : 89.0000, 5 -> 1
b : 162.0000, 5 -> 6
c : 348.0000, 5 -> 4
d : -804.0000, 5 -> 2
a : 516.0000, 6 -> 4
b : 886.0000, 6 -> 2
c : 474.0000, 6 -> 0
d : -39.0000, 6 -> 1
a : 779.0000, 7 -> 2
b : -103.0000, 7 -> 6
c : -626.0000, 7 -> 0
d : 683.0000, 7 -> 3
c : 459.0000, 0 -> 4
d : -829.0000, 0 -> 1
a : 79.0000, 1 -> 2
a : 100.0000, 1 -> 6
b : 730.0000, 2 -> 3
d : -278.0000, 2 -> 1
c : 468.0000, 3 -> 3
d : -689.0000, 3 -> 4
c : 119.0000, 4 -> 3
d : 547.0000, 4 -> 7
c : -511.0000, 5 -> 2
b : -506.0000, 5 -> 6
d : -375.0000, 6 -> 1
a : 748.0000, 6 -> 5
c : 855.0000, 7 -> 1
c : -264.0000, 7 -> 7
