a : 534.0000, 0 -> 7
b : 750.0000, 0 -> 6
a : 958.0000, 1 -> 3
b : 957.0000, 1 -> 5
a : 838.0000, 2 -> 6
b : 354.0000, 2 -> 3
a : 154.0000, 3 -> 5
b : 309.0000, 3 -> 4
a : -434.0000, 4 -> 1
b : -654.0000, 4 -> 6
a : -825.0000, 5 -> 0
b : 62.0000, 5 -> 3
a : -481.0000, 6 -> 6
b : -915.0000, 6 -> 2
a : -87.0000, 7 -> 2
b : 942.0000, 7 -> 2
a : 994.0000, 0 -> 5
b : -771.0000, 1 -> 6
b : 738.0000, 2 -> 5
a : 519.0000, 3 -> 4
a : -487.0000, 4 -> 7
b : -690.0000, 5 -> 1
b : 551.0000, 6 -> 2
b : 965.0000, 7 -> 7
