a : -92.0000, 0 -> 2
b : -282.0000, 0 -> 3
c : 127.0000, 0 -> 3
d : 468.0000, 0 -> 1
a : -377.0000, 1 -> 2
b : 293.0000, 1 -> 0
c : -638.0000, 1 -> 0
d : 788.0000, 1 -> 2
a : 367.0000, 2 -> 3
b : 237.0000, 2 -> 3
c : 300.0000, 2 -> 0
d : -842.0000, 2 -> 0
a : 714.0000, 3 -> 1
b : 898.0000, 3 -> 0
c : -659.0000, 3 -> 2
d : 844.0000, 3 -> 0
a : -613.0000, 0 -> 1
d : -426.0000, 0 -> 3
b : 398.0000, 1 -> 3
b : -657.0000, 1 -> 2
b : 571.0000, 2 -> 3
b : 66.0000, 2 -> 0
b : 937.0000, 3 -> 2
d : -380.0000, 3 -> 3
