a : -226.0000, 0 -> 0
b : -471.0000, 0 -> 7
c : 573.0000, 0 -> 7
d : -973.0000, 0 -> 5
a : 314.0000, 1 -> 5
b : 712.0000, 1 -> 4
c : -367.0000, 1 -> 5
d : 275.0000, 1 -> 4
a : -599.0000, 2 -> 7
b : -827.0000, 2 -> 4
c : -432.0000, 2 -> 3
d : 939.0000, 2 -> 0
a : -844.0000, 3 -> 2
b : 619.0000, 3 -> 4
c : -910.0000, 3 -> 3
d : 588.0000, 3 -> 2
a : 445.0000, 4 -> 3
b : 288.0000, 4 -> 5
c : -603.0000, 4 -> 3
d : 267.0000, 4 -> 1
a : 218.0000, 5 -> 3
b : 960.0000, 5 -> 5
c : 416.0000, 5 -> 3
d : 657.0000, 5 -> 4
a : 296.0000, 6 -> 4
b : 727.0000, 6 -> 3
c : 658.0000, 6 -> 0
d : -905.0000, 6 -> 5
a : 52.0000, 7 -> 5
b : -415.0000, 7 -> 4
c : -42.0000, 7 -> 1
d : 291.0000, 7 -> 1
a : 274.0000, 0 -> 5
c : 50.0000, 0 -> 1
d : 1000.0000, 1 -> 6
a : 408.0000, 1 -> 2
b : -1000.0000, 2 -> 6
c : 632.0000, 2 -> 0
a : -575.0000, 3 -> 3
c : -326.0000, 3 -> 5
d : -827.0000, 4 -> 1
a : -241.0000, 4 -> 5
c : -410.0000, 5 -> 3
c : 136.0000, 5 -> 5
d : 958.0000, 6 -> 1
d : -958.0000, 6 -> 7
a : -500.0000, 7 -> 2
d : -523.0000, 7 -> 3
