a : 452.0000, 0 -> 5
b : -261.0000, 0 -> 6
c : -668.0000, 0 -> 0
d : 50.0000, 0 -> 5
a : -605.0000, 1 -> 5
b : -771.0000, 1 -> 4
c : -585.0000, 1 -> 7
d : -424.0000, 1 -> 2
a : 662.0000, 2 -> 5
b : 290.0000, 2 -> 6
c : -11.0000, 2 -> 5
d : -937.0000, 2 -> 7
a : 688.0000, 3 -> 6
b : 856.0000, 3 -> 5
c : 978.0000, 3 -> 2
d : 965.0000, 3 -> 2
a : -825.0000, 4 -> 7
b : 915.0000, 4 -> 3
c : -991.0000, 4 -> 2
d : 628.0000, 4 -> 3
a : -687.0000, 5 -> 3
b : 854.0000, 5 -> 6
c : 616.0000, 5 -> 4
d : -940.0000, 5 -> 5
a : -359.0000, 6 -> 7
b : -689.0000, 6 -> 1
c : -905.0000, 6 -> 5
d : -776.0000, 6 -> 4
a : 619.0000, 7 -> 4
b : -43.0000, 7 -> 4
c : -19.0000, 7 -> 0
d : -502.0000, 7 -> 6
d : 830.0000, 0 -> 5
b : 329.0000, 0 -> 2
d : 803.0000, 1 -> 7
d : -312.0000, 1 -> 7
d : 815.0000, 2 -> 1
b : 925.0000, 2 -> 6
c : -105.0000, 3 -> 4
d : -714.0000, 3 -> 3
b : 110.0000, 4 -> 0
a : 542.0000, 4 -> 4
b : -417.0000, 5 -> 4
b : -460.0000, 5 -> 3
a : 968.0000, 6 -> 5
c : 562.0000, 6 -> 1
a : -144.0000, 7 -> 0
d : -9.0000, 7 -> 7
