a : 106.0000, 0 -> 2
b : -981.0000, 0 -> 1
c : 574.0000, 0 -> 1
d : -665.0000, 0 -> 3
a : -535.0000, 1 -> 0
b : 138.0000, 1 -> 1
c : -396.0000, 1 -> 3
d : 153.0000, 1 -> 3
a : 836.0000, 2 -> 2
b : -700.0000, 2 -> 3
c : -67.0000, 2 -> 3
d : 453.0000, 2 -> 1
a : -407.0000, 3 -> 0
b : -524.0000, 3 -> 1
c : 472.0000, 3 -> 0
d : 858.0000, 3 -> 3
c : 748.0000, 0 -> 2
d : 154.0000, 0 -> 3
b : -820.0000, 1 -> 0
a : 120.0000, 1 -> 2
a : -292.0000, 2 -> 0
b : 268.0000, 2 -> 0
d : -443.0000, 3 -> 0
a : -280.0000, 3 -> 0
