a : -175.0000, 0 -> 0
b : -931.0000, 0 -> 3
c : 854.0000, 0 -> 1
d : -699.0000, 0 -> 0
a : -835.0000, 1 -> 4
b : 550.0000, 1 -> 2
c : -74.0000, 1 -> 2
d : 651.0000, 1 -> 6
a : -923.0000, 2 -> 0
b : 158.0000, 2 -> 0
c : -279.0000, 2 -> 0
d : -486.0000, 2 -> 7
a : -30.0000, 3 -> 7
b : -386.0000, 3 -> 7
c : -649.0000, 3 -> 3
d : 657.0000, 3 -> 3
a : -889.0000, 4 -> 5
b : -339.0000, 4 -> 4
c : -502.0000, 4 -> 2
d : 195.0000, 4 -> 4
a : 769.0000, 5 -> 1
b : -434.0000, 5 -> 0
c : -730.0000, 5 -> 6
d : 430.0000, 5 -> 1
a : 524.0000, 6 -> 5
b : -611.0000, 6 -> 1
c : 681.0000, 6 -> 5
d : 355.0000, 6 -> 3
a : -857.0000, 7 -> 7
b : 332.0000, 7 -> 2
c : -710.0000, 7 -> 7
d : -369.0000, 7 -> 5
d : 404.0000, 0 -> 5
d : 601.0000, 0 -> 1
c : 259.0000, 1 -> 0
c : -312.0000, 1 -> 4
b : -467.0000, 2 -> 4
b : 268.0000, 2 -> 5
a : 282.0000, 3 -> 4
a : 966.0000, 3 -> 6
a : -78.0000, 4 -> 7
a : 675.0000, 4 -> 4
b : -240.0000, 5 -> 5
b : -820.0000, 5 -> 3
b : 171.0000, 6 -> 5
d : -14.0000, 6 -> 4
d : 328.0000, 7 -> 4
a : 205.0000, 7 -> 6
