a : 523.0000, 0 -> 1
b : 955.0000, 0 -> 3
c : 415.0000, 0 -> 1
d : -156.0000, 0 -> 3
a : 644.0000, 1 -> 0
b : 338.0000, 1 -> 1
c : 464.0000, 1 -> 0
d : 286.0000, 1 -> 3
a : -597.0000, 2 -> 1
b : -41.0000, 2 -> 3
c : -79.0000, 2 -> 1
d : 97.0000, 2 -> 3
a : 404.0000, 3 -> 0
b : 902.0000, 3 -> 2
c : -91.0000, 3 -> 1
d : -907.0000, 3 -> 1
c : 388.0000, 0 -> 1
a : -135.0000, 0 -> 3
a : -955.0000, 1 -> 3
d : -762.0000, 1 -> 2
d : -143.0000, 2 -> 1
b : 418.0000, 2 -> 1
b : 94.0000, 3 -> 0
d : 582.0000, 3 -> 2
