a : 912.0000, 0 -> 5
b : -958.0000, 0 -> 7
a : -981.0000, 1 -> 6
b : 904.0000, 1 -> 5
a : -729.0000, 2 -> 3
b : -247.0000, 2 -> 5
a : 930.0000, 3 -> 5
b : 436.0000, 3 -> 0
a : 660.0000, 4 -> 5
b : -333.0000, 4 -> 1
a : 379.0000, 5 -> 4
b : -244.0000, 5 -> 4
a : -992.0000, 6 -> 0
b : -578.0000, 6 -> 4
a : -205.0000, 7 -> 3
b : 222.0000, 7 -> 4
a : 341.0000, 0 -> 1
b : -510.0000, 1 -> 6
b : 467.0000, 2 -> 5
b : 244.0000, 3 -> 0
b : -254.0000, 4 -> 5
a : -215.0000, 5 -> 3
b : -969.0000, 6 -> 1
a : 729.0000, 7 -> 7
a : -542.0000, 4 -> 2
