a : -945.0000, 0 -> 3
b : -609.0000, 0 -> 3
c : 428.0000, 0 -> 0
d : 820.0000, 0 -> 2
a : 395.0000, 1 -> 1
b : -464.0000, 1 -> 0
c : 158.0000, 1 -> 1
d : 413.0000, 1 -> 0
a : 188.0000, 2 -> 0
b : 273.0000, 2 -> 1
c : -113.0000, 2 -> 3
d : -114.0000, 2 -> 2
a : -925.0000, 3 -> 3
b : 201.0000, 3 -> 0
c : 140.0000, 3 -> 3
d : -680.0000, 3 -> 3
b : 521.0000, 0 -> 1
c : -565.0000, 0 -> 2
b : -307.0000, 1 -> 1
a : -952.0000, 1 -> 0
a : 282.0000, 2 -> 1
b : 718.0000, 2 -> 2
b : 320.0000, 3 -> 0
b : 875.0000, 3 -> 3
