a : 132.0000, 0 -> 2
b : -637.0000, 0 -> 0
c : -884.0000, 0 -> 1
d : -413.0000, 0 -> 2
a : -293.0000, 1 -> 2
b : -553.0000, 1 -> 1
c : -855.0000, 1 -> 1
d : -96.0000, 1 -> 2
a : -387.0000, 2 -> 1
b : -951.0000, 2 -> 2
c : 294.0000, 2 -> 3
d : -952.0000, 2 -> 0
a : 409.0000, 3 -> 2
b : 885.0000, 3 -> 1
c : 749.0000, 3 -> 1
d : -121.0000, 3 -> 0
b : -945.0000, 0 -> 3
d : 753.0000, 0 -> 1
b : 909.0000, 1 -> 3
d : 804.0000, 1 -> 0
d : -511.0000, 2 -> 3
c : 689.0000, 2 -> 1
a : -494.0000, 3 -> 3
a : 152.0000, 3 -> 0
