a : 965.0000, 0 -> 3
b : -635.0000, 0 -> 0
c : -119.0000, 0 -> 1
d : -687.0000, 0 -> 3
a : -767.0000, 1 -> 1
b : -616.0000, 1 -> 1
c : -819.0000, 1 -> 3
d : -537.0000, 1 -> 2
a : 402.0000, 2 -> 0
b : 497.0000, 2 -> 1
c : 32.0000, 2 -> 2
d : -253.0000, 2 -> 3
a : -351.0000, 3 -> 3
b : -41.0000, 3 -> 1
c : 396.0000, 3 -> 2
d : 712.0000, 3 -> 1
a : 802.0000, 0 -> 3
c : -184.0000, 0 -> 2
b : -520.0000, 1 -> 0
d : 961.0000, 1 -> 3
a : 714.0000, 2 -> 3
d : -122.0000, 2 -> 2
a : -835.0000, 3 -> 2
a : 143.0000, 3 -> 0
