a : -997.0000, 0 -> 2
b : 232.0000, 0 -> 6
a : -90.0000, 1 -> 0
b : -338.0000, 1 -> 3
a : -932.0000, 2 -> 1
b : 248.0000, 2 -> 1
a : -945.0000, 3 -> 4
b : -904.0000, 3 -> 0
a : 26.0000, 4 -> 4
b : -443.0000, 4 -> 4
a : -360.0000, 5 -> 6
b : -348.0000, 5 -> 5
a : -262.0000, 6 -> 2
b : 825.0000, 6 -> 5
a : -900.0000, 7 -> 2
b : 627.0000, 7 -> 6
a : -400.0000, 0 -> 0
b : 87.0000, 1 -> 0
b : -760.0000, 2 -> 6
a : 446.0000, 3 -> 2
b : 849.0000, 4 -> 6
a : -533.0000, 5 -> 0
b : 463.0000, 6 -> 5
b : -197.0000, 7 -> 5
a : 549.0000, 0 -> 7
