a : 211.0000, 0 -> 0
b : 168.0000, 0 -> 3
c : -703.0000, 0 -> 3
d : -822.0000, 0 -> 0
a : -644.0000, 1 -> 3
b : -165.0000, 1 -> 0
c : -667.0000, 1 -> 0
d : -857.0000, 1 -> 3
a : 685.0000, 2 -> 1
b : 66.0000, 2 -> 3
c : -821.0000, 2 -> 2
d : -165.0000, 2 -> 0
a : 412.0000, 3 -> 1
b : 344.0000, 3 -> 1
c : 902.0000, 3 -> 0
d : -823.0000, 3 -> 1
b : -299.0000, 0 -> 2
d : -653.0000, 0 -> 3
c : -39.0000, 1 -> 2
b : -511.0000, 1 -> 1
b : 460.0000, 2 -> 3
a : 13.0000, 2 -> 3
c : -805.0000, 3 -> 2
c : 779.0000, 3 -> 3
