a : 763.0000, 0 -> 0
b : 22.0000, 0 -> 7
c : 680.0000, 0 -> 3
d : 458.0000, 0 -> 4
a : -52.0000, 1 -> 6
b : 428.0000, 1 -> 5
c : -722.0000, 1 -> 4
d : 695.0000, 1 -> 4
a : -880.0000, 2 -> 3
b : -522.0000, 2 -> 5
c : -53.0000, 2 -> 7
d : -504.0000, 2 -> 1
a : 588.0000, 3 -> 0
b : 767.0000, 3 -> 0
c : -984.0000, 3 -> 1
d : 238.0000, 3 -> 7
a : -423.0000, 4 -> 2
b : -452.0000, 4 -> 4
c : -891.0000, 4 -> 4
d : 318.0000, 4 -> 1
a : -767.0000, 5 -> 1
b : -502.0000, 5 -> 6
c : -422.0000, 5 -> 1
d : 428.0000, 5 -> 5
a : 538.0000, 6 -> 6
b : -765.0000, 6 -> 3
c : 512.0000, 6 -> 3
d : 956.0000, 6 -> 4
a : -899.0000, 7 -> 0
b : -110.0000, 7 -> 4
c : 397.0000, 7 -> 7
d : -594.0000, 7 -> 7
c : 986.0000, 0 -> 4
d : 974.0000, 0 -> 1
d : 375.0000, 1 -> 7
c : 717.0000, 1 -> 1
a : -219.0000, 2 -> 6
b : -543.0000, 2 -> 2
b : 320.0000, 3 -> 3
b : -392.0000, 3 -> 6
b : 631.0000, 4 -> 6
c : -812.0000, 4 -> 2
b : -931.0000, 5 -> 5
d : -363.0000, 5 -> 1
c : -258.0000, 6 -> 1
d : 945.0000, 6 -> 5
c : -618.0000, 7 -> 2
d : -247.0000, 7 -> 1
