a : 663.0000, 0 -> 0
b : -407.0000, 0 -> 3
a : 319.0000, 1 -> 6
b : -89.0000, 1 -> 7
a : 379.0000, 2 -> 6
b : -532.0000, 2 -> 0
a : 246.0000, 3 -> 0
b : -821.0000, 3 -> 6
a : -392.0000, 4 -> 3
b : -90.0000, 4 -> 5
a : 69.0000, 5 -> 6
b : -331.0000, 5 -> 1
a : -251.0000, 6 -> 7
b : -487.0000, 6 -> 6
a : -783.0000, 7 -> 7
b : -186.0000, 7 -> 1
a : -318.0000, 0 -> 0
b : 302.0000, 1 -> 3
a : -436.0000, 2 -> 1
b : 676.0000, 3 -> 7
a : 417.0000, 4 -> 1
a : -992.0000, 5 -> 4
a : -401.0000, 6 -> 3
b : -895.0000, 7 -> 0
a : 525.0000, 0 -> 5
b : 225.0000, 7 -> 2
