a : 200.0000, 0 -> 2
b : 538.0000, 0 -> 2
c : -732.0000, 0 -> 3
d : -73.0000, 0 -> 0
a : 506.0000, 1 -> 2
b : -519.0000, 1 -> 3
c : 925.0000, 1 -> 1
d : -614.0000, 1 -> 1
a : 304.0000, 2 -> 1
b : -499.0000, 2 -> 3
c : 901.0000, 2 -> 3
d : -659.0000, 2 -> 0
a : -321.0000, 3 -> 3
b : 241.0000, 3 -> 1
c : -75.0000, 3 -> 3
d : -403.0000, 3 -> 2
d : -271.0000, 0 -> 1
d : 363.0000, 0 -> 3
a : -293.0000, 1 -> 3
d : -616.0000, 1 -> 3
c : -948.0000, 2 -> 0
d : 527.0000, 2 -> 1
a : 151.0000, 3 -> 3
b : 878.0000, 3 -> 0
