a : 923.0000, 0 -> 7
b : -816.0000, 0 -> 7
a : -640.0000, 1 -> 2
b : -830.0000, 1 -> 0
a : -708.0000, 2 -> 0
b : -124.0000, 2 -> 0
a : -544.0000, 3 -> 3
b : -731.0000, 3 -> 6
a : -873.0000, 4 -> 0
b : -843.0000, 4 -> 2
a : 931.0000, 5 -> 2
b : 50.0000, 5 -> 1
a : 954.0000, 6 -> 4
b : -582.0000, 6 -> 4
a : 303.0000, 7 -> 5
b : 529.0000, 7 -> 4
b : 399.0000, 0 -> 3
a : 409.0000, 1 -> 2
b : 409.0000, 2 -> 0
b : 596.0000, 3 -> 2
b : -867.0000, 4 -> 7
a : 882.0000, 5 -> 1
a : 865.0000, 6 -> 6
b : 138.0000, 7 -> 2
