a : -460.0000, 0 -> 1
b : 172.0000, 0 -> 7
a : 963.0000, 1 -> 4
b : -951.0000, 1 -> 7
a : -445.0000, 2 -> 5
b : 173.0000, 2 -> 2
a : -426.0000, 3 -> 7
b : 596.0000, 3 -> 4
a : -71.0000, 4 -> 3
b : -352.0000, 4 -> 4
a : -3.0000, 5 -> 7
b : -604.0000, 5 -> 7
a : -42.0000, 6 -> 5
b : -310.0000, 6 -> 0
a : 551.0000, 7 -> 3
b : 44.0000, 7 -> 5
b : 942.0000, 0 -> 0
a : -339.0000, 1 -> 7
b : 218.0000, 2 -> 5
a : 355.0000, 3 -> 0
a : 375.0000, 4 -> 2
a : -987.0000, 5 -> 2
b : -159.0000, 6 -> 2
b : 750.0000, 7 -> 5
a : -786.0000, 7 -> 6
