a : -17.0000, 0 -> 5
b : -474.0000, 0 -> 2
a : 471.0000, 1 -> 2
b : 983.0000, 1 -> 6
a : -95.0000, 2 -> 3
b : -652.0000, 2 -> 7
a : 150.0000, 3 -> 0
b : 363.0000, 3 -> 2
a : 827.0000, 4 -> 4
b : 460.0000, 4 -> 1
a : 558.0000, 5 -> 3
b : 25.0000, 5 -> 4
a : -101.0000, 6 -> 1
b : -654.0000, 6 -> 1
a : -304.0000, 7 -> 5
b : 338.0000, 7 -> 0
a : -216.0000, 0 -> 5
b : 407.0000, 1 -> 6
b : 323.0000, 2 -> 3
a : 131.0000, 3 -> 4
a : -11.0000, 4 -> 4
a : 315.0000, 5 -> 7
b : 965.0000, 6 -> 4
a : 985.0000, 7 -> 7
