a : -477.0000, 0 -> 0
b : 497.0000, 0 -> 5
a : -678.0000, 1 -> 2
b : -14.0000, 1 -> 6
a : 14.0000, 2 -> 7
b : 441.0000, 2 -> 5
a : -958.0000, 3 -> 6
b : 760.0000, 3 -> 1
a : -805.0000, 4 -> 3
b : 601.0000, 4 -> 4
a : 460.0000, 5 -> 1
b : -376.0000, 5 -> 5
a : 312.0000, 6 -> 7
b : -804.0000, 6 -> 3
a : 807.0000, 7 -> 6
b : 581.0000, 7 -> 2
b : 923.0000, 0 -> 7
b : 374.0000, 1 -> 5
a : 323.0000, 2 -> 1
a : 894.0000, 3 -> 5
a : 310.0000, 4 -> 5
b : 629.0000, 5 -> 4
a : 229.0000, 6 -> 6
b : -64.0000, 7 -> 6
