a : 290.0000, 0 -> 3
b : 540.0000, 0 -> 0
a : -435.0000, 1 -> 2
b : -114.0000, 1 -> 7
a : 40.0000, 2 -> 7
b : -636.0000, 2 -> 7
a : 796.0000, 3 -> 6
b : 95.0000, 3 -> 4
a : 225.0000, 4 -> 6
b : 223.0000, 4 -> 0
a : -179.0000, 5 -> 6
b : -715.0000, 5 -> 6
a : 696.0000, 6 -> 4
b : -499.0000, 6 -> 4
a : -382.0000, 7 -> 7
b : -777.0000, 7 -> 0
a : 986.0000, 0 -> 0
b : 37.0000, 1 -> 5
b : 216.0000, 2 -> 5
b : -794.0000, 3 -> 1
b : 880.0000, 4 -> 6
a : 148.0000, 5 -> 2
b : 848.0000, 6 -> 6
b : -575.0000, 7 -> 0
