a : 588.0000, 0 -> 5
b : 763.0000, 0 -> 3
a : 108.0000, 1 -> 6
b : 704.0000, 1 -> 3
a : -878.0000, 2 -> 5
b : 674.0000, 2 -> 5
a : 755.0000, 3 -> 2
b : -551.0000, 3 -> 1
a : -68.0000, 4 -> 1
b : 817.0000, 4 -> 0
a : -217.0000, 5 -> 2
b : -473.0000, 5 -> 0
a : 83.0000, 6 -> 3
b : -812.0000, 6 -> 2
a : 524.0000, 7 -> 4
b : -840.0000, 7 -> 1
b : -37.0000, 0 -> 0
a : -771.0000, 1 -> 7
a : -246.0000, 2 -> 6
a : -984.0000, 3 -> 4
a : -909.0000, 4 -> 6
b : 998.0000, 5 -> 2
a : 160.0000, 6 -> 2
a : -576.0000, 7 -> 4
