a : 584.0000, 0 -> 2
b : -782.0000, 0 -> 4
a : -91.0000, 1 -> 7
b : 809.0000, 1 -> 1
a : -457.0000, 2 -> 5
b : 645.0000, 2 -> 5
a : 271.0000, 3 -> 2
b : -489.0000, 3 -> 7
a : 384.0000, 4 -> 3
b : 699.0000, 4 -> 4
a : 883.0000, 5 -> 4
b : 149.0000, 5 -> 6
a : -186.0000, 6 -> 5
b : -986.0000, 6 -> 6
a : 565.0000, 7 -> 5
b : 258.0000, 7 -> 6
b : -906.0000, 0 -> 5
a : -647.0000, 1 -> 6
a : -168.0000, 2 -> 6
b : 343.0000, 3 -> 0
b : 790.0000, 4 -> 1
a : 397.0000, 5 -> 1
a : -856.0000, 6 -> 1
a : 411.0000, 7 -> 5
