a : 933.0000, 0 -> 1
b : 114.0000, 0 -> 0
c : 762.0000, 0 -> 3
d : 934.0000, 0 -> 1
a : 32.0000, 1 -> 0
b : 416.0000, 1 -> 1
c : -54.0000, 1 -> 0
d : 781.0000, 1 -> 1
a : 882.0000, 2 -> 3
b : -795.0000, 2 -> 2
c : 202.0000, 2 -> 0
d : 949.0000, 2 -> 0
a : 799.0000, 3 -> 1
b : 448.0000, 3 -> 3
c : 8.0000, 3 -> 1
d : -220.0000, 3 -> 2
d : 504.0000, 0 -> 1
b : -164.0000, 0 -> 1
b : 627.0000, 1 -> 3
c : -149.0000, 1 -> 1
c : 506.0000, 2 -> 1
c : -786.0000, 2 -> 3
d : -502.0000, 3 -> 3
d : 678.0000, 3 -> 0
