a : 270.0000, 0 -> 3
b : 902.0000, 0 -> 2
a : 733.0000, 1 -> 4
b : -527.0000, 1 -> 1
a : 124.0000, 2 -> 1
b : -45.0000, 2 -> 0
a : -784.0000, 3 -> 4
b : 451.0000, 3 -> 7
a : -128.0000, 4 -> 7
b : -78.0000, 4 -> 5
a : -23.0000, 5 -> 7
b : -513.0000, 5 -> 4
a : 22.0000, 6 -> 5
b : -198.0000, 6 -> 4
a : 800.0000, 7 -> 7
b : 196.0000, 7 -> 2
a : 20.0000, 0 -> 1
b : 191.0000, 1 -> 3
b : -837.0000, 2 -> 4
a : 609.0000, 3 -> 1
b : 484.0000, 4 -> 3
a : 206.0000, 5 -> 6
a : -891.0000, 6 -> 2
a : -138.0000, 7 -> 1
