a : 593.0000, 0 -> 4
b : 191.0000, 0 -> 7
a : 919.0000, 1 -> 0
b : 979.0000, 1 -> 4
a : 672.0000, 2 -> 7
b : 808.0000, 2 -> 6
a : -348.0000, 3 -> 7
b : -803.0000, 3 -> 0
a : 356.0000, 4 -> 5
b : -950.0000, 4 -> 4
a : -181.0000, 5 -> 6
b : 532.0000, 5 -> 0
a : 954.0000, 6 -> 0
b : -51.0000, 6 -> 0
a : 403.0000, 7 -> 4
b : -786.0000, 7 -> 4
b : 686.0000, 0 -> 3
a : 546.0000, 1 -> 7
a : 488.0000, 2 -> 1
a : -579.0000, 3 -> 6
a : -664.0000, 4 -> 7
b : 859.0000, 5 -> 5
a : -286.0000, 6 -> 5
b : 455.0000, 7 -> 2
