a : 632.0000, 0 -> 5
b : -789.0000, 0 -> 1
c : -76.0000, 0 -> 4
d : 673.0000, 0 -> 3
a : 448.0000, 1 -> 7
b : -458.0000, 1 -> 0
c : -943.0000, 1 -> 4
d : -95.0000, 1 -> 5
a : 659.0000, 2 -> 0
b : 928.0000, 2 -> 5
c : -257.0000, 2 -> 1
d : 47.0000, 2 -> 1
a : 0.0000, 3 -> 5
b : -380.0000, 3 -> 4
c : 674.0000, 3 -> 4
d : -152.0000, 3 -> 3
a : -240.0000, 4 -> 2
b : -777.0000, 4 -> 1
c : 329.0000, 4 -> 5
d : -578.0000, 4 -> 3
a : 569.0000, 5 -> 5
b : 377.0000, 5 -> 3
c : 396.0000, 5 -> 1
d : -770.0000, 5 -> 3
a : -322.0000, 6 -> 4
b : 906.0000, 6 -> 2
c : 724.0000, 6 -> 5
d : 852.0000, 6 -> 7
a : -66.0000, 7 -> 4
b : 816.0000, 7 -> 2
c : -448.0000, 7 -> 1
d : -735.0000, 7 -> 6
c : -639.0000, 0 -> 1
d : -952.0000, 0 -> 4
d : 484.0000, 1 -> 2
d : -752.0000, 1 -> 5
d : -808.0000, 2 -> 5
a : 337.0000, 2 -> 6
a : -591.0000, 3 -> 3
a : 289.0000, 3 -> 4
b : 108.0000, 4 -> 7
a : 807.0000, 4 -> 6
b : -432.0000, 5 -> 7
d : -969.0000, 5 -> 4
b : 33.0000, 6 -> 7
a : -267.0000, 6 -> 7
a : 991.0000, 7 -> 6
c : 399.0000, 7 -> 2
