a : -254.0000, 0 -> 2
b : -228.0000, 0 -> 7
a : -608.0000, 1 -> 0
b : 120.0000, 1 -> 7
a : -528.0000, 2 -> 6
b : -281.0000, 2 -> 7
a : -487.0000, 3 -> 5
b : 662.0000, 3 -> 0
a : -997.0000, 4 -> 5
b : -234.0000, 4 -> 5
a : 104.0000, 5 -> 5
b : -887.0000, 5 -> 0
a : 790.0000, 6 -> 1
b : -409.0000, 6 -> 5
a : 487.0000, 7 -> 1
b : -140.0000, 7 -> 7
a : 378.0000, 0 -> 6
a : 879.0000, 1 -> 0
b : -785.0000, 2 -> 0
a : 950.0000, 3 -> 1
a : 840.0000, 4 -> 3
a : -623.0000, 5 -> 5
b : 797.0000, 6 -> 1
a : -615.0000, 7 -> 2
a : 541.0000, 7 -> 3
a : 211.0000, 2 -> 4
