a : 536.0000, 0 -> 1
b : 567.0000, 0 -> 1
c : -764.0000, 0 -> 2
d : -351.0000, 0 -> 3
a : 152.0000, 1 -> 0
b : -911.0000, 1 -> 3
c : 552.0000, 1 -> 3
d : -413.0000, 1 -> 0
a : -35.0000, 2 -> 2
b : -560.0000, 2 -> 3
c : -340.0000, 2 -> 3
d : 532.0000, 2 -> 3
a : -547.0000, 3 -> 2
b : -367.0000, 3 -> 2
c : -577.0000, 3 -> 0
d : 594.0000, 3 -> 0
c : 237.0000, 0 -> 0
d : 458.0000, 0 -> 3
a : 210.0000, 1 -> 2
b : 137.0000, 1 -> 1
d : -425.0000, 2 -> 1
a : -244.0000, 2 -> 3
a : -139.0000, 3 -> 2
d : -347.0000, 3 -> 0
