a : -12.0000, 0 -> 3
b : 959.0000, 0 -> 3
c : 187.0000, 0 -> 2
d : 445.0000, 0 -> 1
a : 406.0000, 1 -> 2
b : -661.0000, 1 -> 1
c : -873.0000, 1 -> 0
d : -683.0000, 1 -> 3
a : -407.0000, 2 -> 2
b : 649.0000, 2 -> 3
c : 87.0000, 2 -> 3
d : 794.0000, 2 -> 0
a : 329.0000, 3 -> 0
b : 902.0000, 3 -> 2
c : -34.0000, 3 -> 3
d : 622.0000, 3 -> 0
b : 842.0000, 0 -> 2
b : -663.0000, 0 -> 0
b : -290.0000, 1 -> 3
d : 950.0000, 1 -> 0
a : 450.0000, 2 -> 1
c : -163.0000, 2 -> 3
d : -423.0000, 3 -> 2
b : 639.0000, 3 -> 3
