a : 351.0000, 0 -> 2
b : -366.0000, 0 -> 2
c : -916.0000, 0 -> 0
d : 748.0000, 0 -> 0
a : -245.0000, 1 -> 1
b : -747.0000, 1 -> 1
c : 435.0000, 1 -> 1
d : -567.0000, 1 -> 0
a : 482.0000, 2 -> 1
b : -171.0000, 2 -> 2
c : 106.0000, 2 -> 0
d : 990.0000, 2 -> 1
a : -678.0000, 3 -> 1
b : 579.0000, 3 -> 1
c : 788.0000, 3 -> 1
d : 323.0000, 3 -> 2
d : -279.0000, 0 -> 0
b : 924.0000, 0 -> 3
a : -655.0000, 1 -> 1
a : -803.0000, 1 -> 2
b : 562.0000, 2 -> 0
c : -906.0000, 2 -> 0
d : 265.0000, 3 -> 0
a : 260.0000, 3 -> 0
