a : -744.0000, 0 -> 3
b : -267.0000, 0 -> 1
c : 907.0000, 0 -> 3
d : -254.0000, 0 -> 3
a : -16.0000, 1 -> 0
b : 471.0000, 1 -> 1
c : 487.0000, 1 -> 3
d : 800.0000, 1 -> 1
a : 64.0000, 2 -> 2
b : 468.0000, 2 -> 2
c : 73.0000, 2 -> 0
d : 960.0000, 2 -> 0
a : -697.0000, 3 -> 1
b : -573.0000, 3 -> 0
c : 2.0000, 3 -> 2
d : 127.0000, 3 -> 0
b : -361.0000, 0 -> 3
d : 872.0000, 0 -> 3
c : -990.0000, 1 -> 0
c : -936.0000, 1 -> 0
d : 164.0000, 2 -> 1
c : -233.0000, 2 -> 0
b : 615.0000, 3 -> 0
b : -566.0000, 3 -> 1
