a : 360.0000, 0 -> 5
b : -561.0000, 0 -> 2
a : -134.0000, 1 -> 2
b : -292.0000, 1 -> 7
a : 630.0000, 2 -> 4
b : -536.0000, 2 -> 1
a : -684.0000, 3 -> 0
b : 87.0000, 3 -> 2
a : 413.0000, 4 -> 7
b : -390.0000, 4 -> 3
a : -586.0000, 5 -> 7
b : 242.0000, 5 -> 0
a : -226.0000, 6 -> 0
b : 126.0000, 6 -> 7
a : -648.0000, 7 -> 2
b : 300.0000, 7 -> 2
a : 112.0000, 0 -> 5
a : -932.0000, 1 -> 2
b : -364.0000, 2 -> 3
b : 761.0000, 3 -> 0
b : 893.0000, 4 -> 4
b : -568.0000, 5 -> 0
b : -801.0000, 6 -> 7
b : 885.0000, 7 -> 7
b : 55.0000, 2 -> 6
