a : -332.0000, 0 -> 2
b : -544.0000, 0 -> 2
c : 301.0000, 0 -> 0
d : 134.0000, 0 -> 3
a : -142.0000, 1 -> 1
b : -266.0000, 1 -> 0
c : 624.0000, 1 -> 3
d : -378.0000, 1 -> 1
a : -563.0000, 2 -> 1
b : 590.0000, 2 -> 2
c : -114.0000, 2 -> 1
d : 34.0000, 2 -> 3
a : 333.0000, 3 -> 0
b : -453.0000, 3 -> 2
c : -409.0000, 3 -> 1
d : 140.0000, 3 -> 2
b : 962.0000, 0 -> 1
c : 300.0000, 0 -> 2
b : -992.0000, 1 -> 1
a : 679.0000, 1 -> 2
c : 687.0000, 2 -> 2
c : -310.0000, 2 -> 2
d : -493.0000, 3 -> 0
d : 770.0000, 3 -> 1
