a : 165.0000, 0 -> 0
b : 74.0000, 0 -> 5
a : -512.0000, 1 -> 3
b : 864.0000, 1 -> 1
a : 981.0000, 2 -> 1
b : -910.0000, 2 -> 6
a : 317.0000, 3 -> 3
b : -823.0000, 3 -> 3
a : 261.0000, 4 -> 2
b : -687.0000, 4 -> 2
a : -168.0000, 5 -> 6
b : 311.0000, 5 -> 4
a : 62.0000, 6 -> 7
b : -806.0000, 6 -> 0
a : -718.0000, 7 -> 0
b : -693.0000, 7 -> 5
b : 681.0000, 0 -> 7
a : 390.0000, 1 -> 6
a : 658.0000, 2 -> 2
b : -659.0000, 3 -> 1
a : -747.0000, 4 -> 1
b : -152.0000, 5 -> 1
b : -617.0000, 6 -> 7
b : 954.0000, 7 -> 4
