a : 243.0000, 0 -> 2
b : -367.0000, 0 -> 2
c : -813.0000, 0 -> 3
d : -549.0000, 0 -> 2
a : 425.0000, 1 -> 3
b : 861.0000, 1 -> 3
c : 504.0000, 1 -> 0
d : 294.0000, 1 -> 2
a : 414.0000, 2 -> 2
b : -31.0000, 2 -> 1
c : -914.0000, 2 -> 3
d : -310.0000, 2 -> 3
a : -364.0000, 3 -> 1
b : -146.0000, 3 -> 2
c : -750.0000, 3 -> 3
d : 691.0000, 3 -> 2
b : -677.0000, 0 -> 0
c : -616.0000, 0 -> 3
c : 70.0000, 1 -> 3
d : -735.0000, 1 -> 1
a : -171.0000, 2 -> 0
d : -807.0000, 2 -> 0
d : 685.0000, 3 -> 2
d : -807.0000, 3 -> 2
