a : -479.0000, 0 -> 0
b : 264.0000, 0 -> 1
c : 257.0000, 0 -> 3
d : 737.0000, 0 -> 1
a : -1000.0000, 1 -> 1
b : -915.0000, 1 -> 0
c : -560.0000, 1 -> 3
d : 318.0000, 1 -> 0
a : 864.0000, 2 -> 0
b : -165.0000, 2 -> 3
c : -316.0000, 2 -> 1
d : 523.0000, 2 -> 2
a : -344.0000, 3 -> 0
b : 449.0000, 3 -> 2
c : 326.0000, 3 -> 3
d : -147.0000, 3 -> 3
d : -421.0000, 0 -> 2
b : 225.0000, 0 -> 3
b : 572.0000, 1 -> 1
b : 157.0000, 1 -> 0
a : 554.0000, 2 -> 0
b : 636.0000, 2 -> 3
a : 851.0000, 3 -> 0
d : -961.0000, 3 -> 1
