a : -30.0000, 0 -> 5
b : -333.0000, 0 -> 6
c : -888.0000, 0 -> 5
d : -872.0000, 0 -> 0
a : -426.0000, 1 -> 1
b : 218.0000, 1 -> 2
c : 904.0000, 1 -> 6
d : -631.0000, 1 -> 4
a : 144.0000, 2 -> 6
b : -398.0000, 2 -> 7
c : 82.0000, 2 -> 4
d : 704.0000, 2 -> 3
a : -169.0000, 3 -> 4
b : 136.0000, 3 -> 2
c : -18.0000, 3 -> 5
d : 118.0000, 3 -> 7
a : 165.0000, 4 -> 7
b : -845.0000, 4 -> 4
c : -791.0000, 4 -> 7
d : -912.0000, 4 -> 0
a : 247.0000, 5 -> 6
b : 516.0000, 5 -> 6
c : 399.0000, 5 -> 0
d : -180.0000, 5 -> 6
a : -284.0000, 6 -> 5
b : 810.0000, 6 -> 7
c : 861.0000, 6 -> 5
d : 185.0000, 6 -> 6
a : -899.0000, 7 -> 1
b : 23.0000, 7 -> 7
c : 887.0000, 7 -> 6
d : 645.0000, 7 -> 1
b : -99.0000, 0 -> 2
c : -730.0000, 0 -> 7
a : 240.0000, 1 -> 6
d : 650.0000, 1 -> 2
a : 68.0000, 2 -> 0
b : -837.0000, 2 -> 5
b : 559.0000, 3 -> 2
c : 312.0000, 3 -> 6
d : 845.0000, 4 -> 2
c : 382.0000, 4 -> 0
c : -349.0000, 5 -> 5
b : -685.0000, 5 -> 3
c : 259.0000, 6 -> 4
c : 185.0000, 6 -> 0
c : -69.0000, 7 -> 5
a : -880.0000, 7 -> 4
