a : -992.0000, 0 -> 4
b : -843.0000, 0 -> 3
c : 422.0000, 0 -> 2
d : -212.0000, 0 -> 3
a : -3.0000, 1 -> 0
b : 64.0000, 1 -> 6
c : -484.0000, 1 -> 3
d : 347.0000, 1 -> 2
a : 920.0000, 2 -> 0
b : 65.0000, 2 -> 6
c : 767.0000, 2 -> 7
d : 553.0000, 2 -> 0
a : -236.0000, 3 -> 7
b : 368.0000, 3 -> 3
c : -740.0000, 3 -> 2
d : -990.0000, 3 -> 2
a : -924.0000, 4 -> 1
b : 573.0000, 4 -> 6
c : -430.0000, 4 -> 6
d : 611.0000, 4 -> 6
a : 949.0000, 5 -> 3
b : 762.0000, 5 -> 6
c : 921.0000, 5 -> 7
d : 580.0000, 5 -> 2
a : -300.0000, 6 -> 6
b : -518.0000, 6 -> 5
c : 884.0000, 6 -> 2
d : 468.0000, 6 -> 3
a : 201.0000, 7 -> 6
b : -632.0000, 7 -> 1
c : -955.0000, 7 -> 0
d : 950.0000, 7 -> 4
a : 371.0000, 0 -> 1
a : -809.0000, 0 -> 7
c : -463.0000, 1 -> 1
c : 411.0000, 1 -> 1
d : -39.0000, 2 -> 0
a : 853.0000, 2 -> 2
b : 796.0000, 3 -> 7
a : -171.0000, 3 -> 7
b : -631.0000, 4 -> 2
c : 92.0000, 4 -> 1
b : 718.0000, 5 -> 5
c : -192.0000, 5 -> 4
d : 514.0000, 6 -> 4
a : 182.0000, 6 -> 1
c : -311.0000, 7 -> 6
c : 660.0000, 7 -> 1
