a : -145.0000, 0 -> 1
b : -432.0000, 0 -> 0
c : -406.0000, 0 -> 1
d : -382.0000, 0 -> 3
a : -251.0000, 1 -> 2
b : -456.0000, 1 -> 2
c : -456.0000, 1 -> 3
d : -164.0000, 1 -> 0
a : 949.0000, 2 -> 0
b : 674.0000, 2 -> 0
c : -502.0000, 2 -> 0
d : -736.0000, 2 -> 1
a : -543.0000, 3 -> 2
b : 441.0000, 3 -> 1
c : 83.0000, 3 -> 3
d : -272.0000, 3 -> 2
a : -20.0000, 0 -> 0
b : -421.0000, 0 -> 2
b : -129.0000, 1 -> 1
a : 321.0000, 1 -> 3
d : 246.0000, 2 -> 0
a : 954.0000, 2 -> 3
d : -3.0000, 3 -> 1
b : 81.0000, 3 -> 3
