a : -354.0000, 0 -> 1
b : -626.0000, 0 -> 2
c : -183.0000, 0 -> 2
d : 491.0000, 0 -> 0
a : 440.0000, 1 -> 3
b : -415.0000, 1 -> 1
c : -827.0000, 1 -> 2
d : -348.0000, 1 -> 0
a : 265.0000, 2 -> 3
b : 62.0000, 2 -> 2
c : -123.0000, 2 -> 1
d : -609.0000, 2 -> 1
a : -816.0000, 3 -> 3
b : 415.0000, 3 -> 1
c : -329.0000, 3 -> 0
d : -813.0000, 3 -> 0
d : -459.0000, 0 -> 2
a : 923.0000, 0 -> 0
a : 232.0000, 1 -> 0
a : 711.0000, 1 -> 0
b : -323.0000, 2 -> 2
a : -780.0000, 2 -> 2
b : 390.0000, 3 -> 2
a : -279.0000, 3 -> 0
